Timestamp,PC,Query
2025-08-18 03:26:30,PC-103,c2server.example.com
2025-08-18 03:26:34,PC-102,data-upload.example.org
2025-08-18 03:26:37,PC-101,data-upload.example.org
2025-08-18 03:26:40,PC-103,data-upload.example.org
2025-08-18 03:26:42,PC-101,data-upload.example.org
2025-08-18 03:26:45,PC-101,badhost.example.net
2025-08-18 03:26:49,PC-102,data-upload.example.org
2025-08-18 03:26:52,PC-103,c2server.example.com
2025-08-18 03:26:54,PC-101,badhost.example.net
2025-08-18 03:26:57,PC-101,c2server.example.com
2025-08-18 03:27:01,PC-102,c2server.example.com
2025-08-18 03:27:03,PC-102,badhost.example.net
2025-08-18 03:27:07,PC-102,badhost.example.net
2025-08-18 03:27:09,PC-101,c2server.example.com
2025-08-18 03:27:12,PC-102,data-upload.example.org
2025-08-18 03:27:15,PC-102,badhost.example.net
2025-08-18 03:27:18,PC-101,data-upload.example.org
2025-08-18 03:27:21,PC-102,c2server.example.com
2025-08-18 03:27:25,PC-102,data-upload.example.org
2025-08-18 03:27:27,PC-103,c2server.example.com
2025-08-18 03:27:31,PC-102,c2server.example.com
2025-08-18 03:27:33,PC-102,c2server.example.com
2025-08-18 03:27:37,PC-101,badhost.example.net
2025-08-18 03:27:40,PC-103,c2server.example.com
2025-08-18 03:27:43,PC-101,badhost.example.net
2025-08-18 03:27:46,PC-101,data-upload.example.org
2025-08-18 03:27:49,PC-101,badhost.example.net
2025-08-18 03:27:52,PC-101,data-upload.example.org
2025-08-18 03:27:55,PC-102,c2server.example.com
2025-08-18 03:27:57,PC-103,badhost.example.net
2025-08-18 03:28:01,PC-102,badhost.example.net
2025-08-18 03:28:03,PC-102,data-upload.example.org
2025-08-18 03:28:07,PC-101,data-upload.example.org
2025-08-18 03:28:09,PC-103,data-upload.example.org
2025-08-18 03:28:13,PC-101,c2server.example.com
2025-08-18 03:28:16,PC-103,c2server.example.com
2025-08-18 03:28:19,PC-103,data-upload.example.org
2025-08-18 03:28:21,PC-103,c2server.example.com
2025-08-18 03:28:25,PC-101,badhost.example.net
2025-08-18 03:28:27,PC-101,c2server.example.com
2025-08-18 03:28:31,PC-102,badhost.example.net
2025-08-18 03:28:34,PC-103,c2server.example.com
2025-08-18 03:28:37,PC-101,data-upload.example.org
2025-08-18 03:28:39,PC-101,badhost.example.net
2025-08-18 03:28:43,PC-101,c2server.example.com
2025-08-18 03:28:46,PC-101,badhost.example.net
2025-08-18 03:28:48,PC-101,c2server.example.com
2025-08-18 03:28:52,PC-101,c2server.example.com
2025-08-18 03:28:54,PC-101,data-upload.example.org
2025-08-18 03:28:58,PC-101,data-upload.example.org
2025-08-18 03:29:01,PC-103,badhost.example.net
2025-08-18 03:29:03,PC-103,c2server.example.com
2025-08-18 03:29:07,PC-102,data-upload.example.org
2025-08-18 03:29:10,PC-101,c2server.example.com
2025-08-18 03:29:13,PC-101,data-upload.example.org
2025-08-18 03:29:15,PC-103,badhost.example.net
2025-08-18 03:29:18,PC-102,badhost.example.net
2025-08-18 03:29:22,PC-103,badhost.example.net
2025-08-18 03:29:24,PC-102,data-upload.example.org
2025-08-18 03:29:28,PC-103,badhost.example.net
2025-08-18 03:29:31,PC-102,c2server.example.com
2025-08-18 03:29:34,PC-101,c2server.example.com
2025-08-18 03:29:37,PC-102,data-upload.example.org
2025-08-18 03:29:39,PC-103,c2server.example.com
2025-08-18 03:29:43,PC-102,badhost.example.net
2025-08-18 03:29:46,PC-103,badhost.example.net
2025-08-18 03:29:48,PC-102,data-upload.example.org
2025-08-18 03:29:52,PC-101,badhost.example.net
2025-08-18 03:29:54,PC-103,c2server.example.com
2025-08-18 03:29:58,PC-101,data-upload.example.org
2025-08-18 03:30:01,PC-102,data-upload.example.org
2025-08-18 03:30:04,PC-101,data-upload.example.org
2025-08-18 03:30:06,PC-102,c2server.example.com
2025-08-18 03:30:10,PC-101,data-upload.example.org
2025-08-18 03:30:12,PC-103,c2server.example.com
2025-08-18 03:30:16,PC-103,c2server.example.com
2025-08-18 03:30:19,PC-103,data-upload.example.org
2025-08-18 03:30:21,PC-103,data-upload.example.org
2025-08-18 03:30:25,PC-102,badhost.example.net
2025-08-18 03:30:28,PC-102,data-upload.example.org
2025-08-18 03:30:30,PC-103,data-upload.example.org
2025-08-18 03:30:33,PC-103,badhost.example.net
2025-08-18 03:30:37,PC-101,badhost.example.net
2025-08-18 03:30:39,PC-101,c2server.example.com
2025-08-18 03:30:42,PC-102,c2server.example.com
2025-08-18 03:30:46,PC-103,data-upload.example.org
2025-08-18 03:30:48,PC-103,data-upload.example.org
2025-08-18 03:30:52,PC-103,badhost.example.net
2025-08-18 03:30:54,PC-103,data-upload.example.org
2025-08-18 03:30:58,PC-103,data-upload.example.org
2025-08-18 03:31:00,PC-102,data-upload.example.org
2025-08-18 03:31:03,PC-101,c2server.example.com
2025-08-18 03:31:07,PC-103,c2server.example.com
2025-08-18 03:31:10,PC-101,c2server.example.com
2025-08-18 03:31:12,PC-102,data-upload.example.org
2025-08-18 03:31:16,PC-102,data-upload.example.org
2025-08-18 03:31:18,PC-101,c2server.example.com
2025-08-18 03:31:22,PC-102,badhost.example.net
2025-08-18 03:31:24,PC-103,c2server.example.com
2025-08-18 03:31:28,PC-102,data-upload.example.org
2025-08-18 03:31:31,PC-101,c2server.example.com
2025-08-18 03:31:33,PC-102,c2server.example.com
2025-08-18 03:31:36,PC-101,badhost.example.net
2025-08-18 03:31:39,PC-102,badhost.example.net
2025-08-18 03:31:43,PC-102,c2server.example.com
2025-08-18 03:31:46,PC-101,c2server.example.com
2025-08-18 03:31:49,PC-101,data-upload.example.org
2025-08-18 03:31:51,PC-101,c2server.example.com
2025-08-18 03:31:54,PC-103,c2server.example.com
2025-08-18 03:31:58,PC-101,data-upload.example.org
2025-08-18 03:32:00,PC-101,badhost.example.net
2025-08-18 03:32:03,PC-102,data-upload.example.org
2025-08-18 03:32:07,PC-103,badhost.example.net
2025-08-18 03:32:09,PC-103,badhost.example.net
2025-08-18 03:32:12,PC-103,badhost.example.net
2025-08-18 03:32:15,PC-101,badhost.example.net
2025-08-18 03:32:18,PC-103,c2server.example.com
2025-08-18 03:32:21,PC-101,badhost.example.net
2025-08-18 03:32:24,PC-103,data-upload.example.org
2025-08-18 03:32:28,PC-103,c2server.example.com
2025-08-18 03:32:30,PC-101,data-upload.example.org
2025-08-18 03:32:34,PC-102,data-upload.example.org
2025-08-18 03:32:36,PC-103,badhost.example.net
2025-08-18 03:32:40,PC-102,badhost.example.net
2025-08-18 03:32:42,PC-101,c2server.example.com
2025-08-18 03:32:46,PC-102,data-upload.example.org
2025-08-18 03:32:48,PC-103,c2server.example.com
2025-08-18 03:32:51,PC-101,data-upload.example.org
2025-08-18 03:32:54,PC-102,c2server.example.com
2025-08-18 03:32:57,PC-103,data-upload.example.org
2025-08-18 03:33:00,PC-102,data-upload.example.org
2025-08-18 03:33:04,PC-101,c2server.example.com
2025-08-18 03:33:07,PC-102,data-upload.example.org
2025-08-18 03:33:10,PC-103,c2server.example.com
2025-08-18 03:33:13,PC-103,data-upload.example.org
2025-08-18 03:33:16,PC-103,c2server.example.com
2025-08-18 03:33:19,PC-101,badhost.example.net
2025-08-18 03:33:22,PC-102,data-upload.example.org
2025-08-18 03:33:24,PC-102,c2server.example.com
2025-08-18 03:33:28,PC-101,badhost.example.net
2025-08-18 03:33:30,PC-102,badhost.example.net
2025-08-18 03:33:34,PC-103,badhost.example.net
2025-08-18 03:33:36,PC-103,badhost.example.net
2025-08-18 03:33:39,PC-101,data-upload.example.org
2025-08-18 03:33:42,PC-102,badhost.example.net
2025-08-18 03:33:45,PC-101,data-upload.example.org
2025-08-18 03:33:48,PC-103,data-upload.example.org
2025-08-18 03:33:51,PC-101,c2server.example.com
2025-08-18 03:33:55,PC-103,data-upload.example.org
2025-08-18 03:33:58,PC-103,c2server.example.com
2025-08-18 03:34:01,PC-103,c2server.example.com
2025-08-18 03:34:04,PC-102,c2server.example.com
2025-08-18 03:34:07,PC-103,data-upload.example.org
2025-08-18 03:34:10,PC-103,data-upload.example.org
2025-08-18 03:34:12,PC-101,c2server.example.com
2025-08-18 03:34:16,PC-101,data-upload.example.org
2025-08-18 03:34:19,PC-102,c2server.example.com
2025-08-18 03:34:22,PC-101,c2server.example.com
2025-08-18 03:34:24,PC-102,badhost.example.net
2025-08-18 03:34:27,PC-103,c2server.example.com
2025-08-18 03:34:30,PC-102,badhost.example.net
2025-08-18 03:34:34,PC-102,c2server.example.com
2025-08-18 03:34:37,PC-101,badhost.example.net
2025-08-18 03:34:39,PC-102,c2server.example.com
2025-08-18 03:34:43,PC-101,data-upload.example.org
2025-08-18 03:34:45,PC-102,data-upload.example.org
2025-08-18 03:34:48,PC-102,data-upload.example.org
2025-08-18 03:34:51,PC-101,data-upload.example.org
2025-08-18 03:34:55,PC-103,c2server.example.com
2025-08-18 03:34:58,PC-103,c2server.example.com
2025-08-18 03:35:00,PC-103,badhost.example.net
2025-08-18 03:35:04,PC-101,data-upload.example.org
2025-08-18 03:35:07,PC-101,badhost.example.net
2025-08-18 03:35:10,PC-103,badhost.example.net
2025-08-18 03:35:12,PC-102,badhost.example.net
2025-08-18 03:35:16,PC-103,data-upload.example.org
2025-08-18 03:35:19,PC-101,data-upload.example.org
2025-08-18 03:35:21,PC-101,badhost.example.net
2025-08-18 03:35:24,PC-103,badhost.example.net
2025-08-18 03:35:28,PC-102,badhost.example.net
2025-08-18 03:35:31,PC-102,badhost.example.net
2025-08-18 03:35:34,PC-101,badhost.example.net
2025-08-18 03:35:36,PC-103,c2server.example.com
2025-08-18 03:35:39,PC-102,data-upload.example.org
2025-08-18 03:35:43,PC-101,badhost.example.net
2025-08-18 03:35:45,PC-103,c2server.example.com
2025-08-18 03:35:48,PC-101,c2server.example.com
2025-08-18 03:35:51,PC-102,badhost.example.net
2025-08-18 03:35:55,PC-101,data-upload.example.org
2025-08-18 03:35:57,PC-101,c2server.example.com
2025-08-18 03:36:00,PC-101,data-upload.example.org
2025-08-18 03:36:03,PC-102,data-upload.example.org
2025-08-18 03:36:07,PC-102,c2server.example.com
2025-08-18 03:36:10,PC-102,data-upload.example.org
2025-08-18 03:36:12,PC-101,data-upload.example.org
2025-08-18 03:36:16,PC-101,badhost.example.net
2025-08-18 03:36:18,PC-102,badhost.example.net
2025-08-18 03:36:22,PC-101,data-upload.example.org
2025-08-18 03:36:24,PC-101,badhost.example.net
2025-08-18 03:36:27,PC-101,c2server.example.com
2025-08-18 03:36:30,PC-102,data-upload.example.org
2025-08-18 03:36:34,PC-102,c2server.example.com
2025-08-18 03:36:37,PC-103,badhost.example.net
2025-08-18 03:36:39,PC-103,c2server.example.com
2025-08-18 03:36:42,PC-102,data-upload.example.org
2025-08-18 03:36:46,PC-101,data-upload.example.org
2025-08-18 03:36:49,PC-101,c2server.example.com
2025-08-18 03:36:52,PC-102,c2server.example.com
2025-08-18 03:36:55,PC-103,badhost.example.net
2025-08-18 03:36:57,PC-101,data-upload.example.org
2025-08-18 03:37:01,PC-102,badhost.example.net
2025-08-18 03:37:04,PC-103,c2server.example.com
2025-08-18 03:37:07,PC-102,badhost.example.net
2025-08-18 03:37:10,PC-101,badhost.example.net
2025-08-18 03:37:13,PC-101,badhost.example.net
2025-08-18 03:37:15,PC-102,c2server.example.com
2025-08-18 03:37:18,PC-103,c2server.example.com
2025-08-18 03:37:21,PC-103,data-upload.example.org
2025-08-18 03:37:24,PC-101,c2server.example.com
2025-08-18 03:37:27,PC-102,data-upload.example.org
2025-08-18 03:37:31,PC-102,c2server.example.com
2025-08-18 03:37:34,PC-103,badhost.example.net
2025-08-18 03:37:36,PC-103,data-upload.example.org
2025-08-18 03:37:39,PC-103,data-upload.example.org
2025-08-18 03:37:43,PC-101,badhost.example.net
2025-08-18 03:37:45,PC-103,data-upload.example.org
2025-08-18 03:37:49,PC-103,data-upload.example.org
2025-08-18 03:37:52,PC-103,c2server.example.com
2025-08-18 03:37:55,PC-102,badhost.example.net
2025-08-18 03:37:57,PC-101,c2server.example.com
2025-08-18 03:38:01,PC-102,data-upload.example.org
2025-08-18 03:38:03,PC-101,data-upload.example.org
2025-08-18 03:38:07,PC-102,c2server.example.com
2025-08-18 03:38:10,PC-103,badhost.example.net
2025-08-18 03:38:13,PC-103,badhost.example.net
2025-08-18 03:38:16,PC-101,data-upload.example.org
2025-08-18 03:38:18,PC-103,data-upload.example.org
2025-08-18 03:38:21,PC-103,c2server.example.com
2025-08-18 03:38:24,PC-101,data-upload.example.org
2025-08-18 03:38:27,PC-101,data-upload.example.org
2025-08-18 03:38:31,PC-101,c2server.example.com
2025-08-18 03:38:33,PC-101,badhost.example.net
2025-08-18 03:38:37,PC-102,data-upload.example.org
2025-08-18 03:38:39,PC-102,data-upload.example.org
2025-08-18 03:38:43,PC-102,data-upload.example.org
2025-08-18 03:38:45,PC-103,data-upload.example.org
2025-08-18 03:38:49,PC-101,badhost.example.net
2025-08-18 03:38:52,PC-103,badhost.example.net
2025-08-18 03:38:54,PC-101,badhost.example.net
2025-08-18 03:38:58,PC-101,c2server.example.com
2025-08-18 03:39:01,PC-101,c2server.example.com
2025-08-18 03:39:03,PC-101,badhost.example.net
2025-08-18 03:39:07,PC-103,badhost.example.net
2025-08-18 03:39:09,PC-103,data-upload.example.org
2025-08-18 03:39:13,PC-102,badhost.example.net
2025-08-18 03:39:16,PC-102,c2server.example.com
2025-08-18 03:39:18,PC-103,data-upload.example.org
2025-08-18 03:39:22,PC-101,badhost.example.net
2025-08-18 03:39:24,PC-103,c2server.example.com
2025-08-18 03:39:27,PC-102,data-upload.example.org
2025-08-18 03:39:30,PC-102,data-upload.example.org
2025-08-18 03:39:34,PC-102,badhost.example.net
2025-08-18 03:39:37,PC-102,badhost.example.net
2025-08-18 03:39:39,PC-102,data-upload.example.org
2025-08-18 03:39:43,PC-101,c2server.example.com
2025-08-18 03:39:46,PC-102,data-upload.example.org
2025-08-18 03:39:48,PC-101,data-upload.example.org
2025-08-18 03:39:51,PC-103,data-upload.example.org
2025-08-18 03:39:54,PC-102,badhost.example.net
2025-08-18 03:39:58,PC-101,c2server.example.com
2025-08-18 03:40:00,PC-103,data-upload.example.org
2025-08-18 03:40:04,PC-103,badhost.example.net
2025-08-18 03:40:06,PC-103,c2server.example.com
2025-08-18 03:40:10,PC-103,c2server.example.com
2025-08-18 03:40:12,PC-103,c2server.example.com
2025-08-18 03:40:16,PC-102,badhost.example.net
2025-08-18 03:40:19,PC-101,data-upload.example.org
2025-08-18 03:40:21,PC-103,data-upload.example.org
2025-08-18 03:40:25,PC-101,c2server.example.com
2025-08-18 03:40:28,PC-102,data-upload.example.org
2025-08-18 03:40:30,PC-103,badhost.example.net
2025-08-18 03:40:33,PC-101,badhost.example.net
2025-08-18 03:40:36,PC-101,c2server.example.com
2025-08-18 03:40:39,PC-101,c2server.example.com
2025-08-18 03:40:43,PC-101,c2server.example.com
2025-08-18 03:40:46,PC-103,badhost.example.net
2025-08-18 03:40:48,PC-101,data-upload.example.org
2025-08-18 03:40:51,PC-101,c2server.example.com
2025-08-18 03:40:54,PC-101,data-upload.example.org
2025-08-18 03:40:57,PC-103,badhost.example.net
2025-08-18 03:41:00,PC-101,data-upload.example.org
2025-08-18 03:41:03,PC-102,badhost.example.net
2025-08-18 03:41:07,PC-101,badhost.example.net
2025-08-18 03:41:09,PC-101,badhost.example.net
2025-08-18 03:41:12,PC-103,badhost.example.net
2025-08-18 03:41:16,PC-101,data-upload.example.org
2025-08-18 03:41:18,PC-101,c2server.example.com
2025-08-18 03:41:21,PC-102,data-upload.example.org
2025-08-18 03:41:25,PC-102,badhost.example.net
2025-08-18 03:41:27,PC-101,data-upload.example.org
2025-08-18 03:41:31,PC-102,badhost.example.net
2025-08-18 03:41:33,PC-103,data-upload.example.org
2025-08-18 03:41:37,PC-103,c2server.example.com
2025-08-18 03:41:39,PC-102,badhost.example.net
2025-08-18 03:41:42,PC-102,c2server.example.com
2025-08-18 03:41:46,PC-103,data-upload.example.org
2025-08-18 03:41:48,PC-103,c2server.example.com
2025-08-18 03:41:51,PC-103,data-upload.example.org
2025-08-18 03:41:55,PC-101,c2server.example.com
2025-08-18 03:41:58,PC-103,data-upload.example.org
2025-08-18 03:42:01,PC-102,data-upload.example.org
2025-08-18 03:42:04,PC-102,data-upload.example.org
2025-08-18 03:42:07,PC-101,data-upload.example.org
2025-08-18 03:42:09,PC-103,badhost.example.net
2025-08-18 03:42:13,PC-101,badhost.example.net
2025-08-18 03:42:16,PC-102,c2server.example.com
2025-08-18 03:42:18,PC-101,c2server.example.com
2025-08-18 03:42:22,PC-103,badhost.example.net
2025-08-18 03:42:24,PC-103,data-upload.example.org
2025-08-18 03:42:27,PC-103,data-upload.example.org
2025-08-18 03:42:30,PC-103,c2server.example.com
2025-08-18 03:42:33,PC-102,data-upload.example.org
2025-08-18 03:42:36,PC-103,badhost.example.net
2025-08-18 03:42:40,PC-103,badhost.example.net
2025-08-18 03:42:43,PC-101,c2server.example.com
2025-08-18 03:42:45,PC-101,data-upload.example.org
2025-08-18 03:42:49,PC-101,badhost.example.net
2025-08-18 03:42:52,PC-101,data-upload.example.org
2025-08-18 03:42:55,PC-101,c2server.example.com
2025-08-18 03:42:57,PC-101,data-upload.example.org
2025-08-18 03:43:00,PC-101,data-upload.example.org
2025-08-18 03:43:04,PC-102,badhost.example.net
2025-08-18 03:43:07,PC-101,c2server.example.com
2025-08-18 03:43:10,PC-103,badhost.example.net
2025-08-18 03:43:12,PC-102,data-upload.example.org
2025-08-18 03:43:15,PC-101,badhost.example.net
2025-08-18 03:43:18,PC-101,c2server.example.com
2025-08-18 03:43:21,PC-103,badhost.example.net
2025-08-18 03:43:24,PC-102,data-upload.example.org
2025-08-18 03:43:27,PC-102,c2server.example.com
2025-08-18 03:43:30,PC-103,badhost.example.net
2025-08-18 03:43:33,PC-101,badhost.example.net
2025-08-18 03:43:37,PC-101,c2server.example.com
2025-08-18 03:43:39,PC-103,badhost.example.net
2025-08-18 03:43:43,PC-103,badhost.example.net
2025-08-18 03:43:46,PC-101,c2server.example.com
2025-08-18 03:43:48,PC-103,data-upload.example.org
2025-08-18 03:43:51,PC-102,c2server.example.com
2025-08-18 03:43:55,PC-102,badhost.example.net
2025-08-18 03:43:57,PC-103,data-upload.example.org
2025-08-18 03:44:01,PC-101,badhost.example.net
2025-08-18 03:44:03,PC-102,badhost.example.net
2025-08-18 03:44:06,PC-102,data-upload.example.org
2025-08-18 03:44:09,PC-102,badhost.example.net
2025-08-18 03:44:12,PC-101,badhost.example.net
2025-08-18 03:44:16,PC-103,data-upload.example.org
2025-08-18 03:44:19,PC-103,c2server.example.com
2025-08-18 03:44:22,PC-101,c2server.example.com
2025-08-18 03:44:25,PC-102,badhost.example.net
2025-08-18 03:44:28,PC-101,badhost.example.net
2025-08-18 03:44:30,PC-101,data-upload.example.org
2025-08-18 03:44:34,PC-102,c2server.example.com
2025-08-18 03:44:36,PC-102,badhost.example.net
2025-08-18 03:44:39,PC-103,badhost.example.net
2025-08-18 03:44:43,PC-102,data-upload.example.org
2025-08-18 03:44:45,PC-103,badhost.example.net
2025-08-18 03:44:48,PC-103,data-upload.example.org
2025-08-18 03:44:52,PC-103,badhost.example.net
2025-08-18 03:44:55,PC-103,data-upload.example.org
2025-08-18 03:44:58,PC-103,data-upload.example.org
2025-08-18 03:45:01,PC-101,c2server.example.com
2025-08-18 03:45:03,PC-101,c2server.example.com
2025-08-18 03:45:07,PC-102,data-upload.example.org
2025-08-18 03:45:09,PC-102,badhost.example.net
2025-08-18 03:45:13,PC-103,c2server.example.com
2025-08-18 03:45:16,PC-101,badhost.example.net
2025-08-18 03:45:18,PC-103,c2server.example.com
2025-08-18 03:45:21,PC-102,data-upload.example.org
2025-08-18 03:45:25,PC-102,badhost.example.net
2025-08-18 03:45:27,PC-101,badhost.example.net
2025-08-18 03:45:30,PC-103,c2server.example.com
2025-08-18 03:45:33,PC-101,data-upload.example.org
2025-08-18 03:45:36,PC-101,badhost.example.net
2025-08-18 03:45:39,PC-103,c2server.example.com
2025-08-18 03:45:43,PC-102,data-upload.example.org
2025-08-18 03:45:45,PC-103,c2server.example.com
2025-08-18 03:45:49,PC-103,data-upload.example.org
2025-08-18 03:45:51,PC-103,c2server.example.com
2025-08-18 03:45:54,PC-102,data-upload.example.org
2025-08-18 03:45:58,PC-101,data-upload.example.org
2025-08-18 03:46:01,PC-101,badhost.example.net
2025-08-18 03:46:04,PC-102,data-upload.example.org
2025-08-18 03:46:06,PC-102,c2server.example.com
