Timestamp,PC,Event
2025-08-18 03:11:58,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:12:01,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:12:02,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:12:04,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:12:06,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:12:09,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:12:10,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:12:12,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:12:14,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:12:16,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:12:19,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:12:20,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:12:22,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:12:25,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:12:27,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:12:28,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:12:30,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:12:33,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:12:35,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:12:37,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:12:38,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:12:41,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:12:43,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:12:44,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:12:46,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:12:48,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:12:50,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:12:53,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:12:55,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:12:57,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:12:58,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:13:00,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:13:02,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:13:04,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:13:06,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:13:08,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:13:10,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:13:13,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:13:14,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:13:16,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:13:18,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:13:21,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:13:23,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:13:24,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:13:26,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:13:29,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:13:31,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:13:33,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:13:34,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:13:36,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:13:38,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:13:41,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:13:43,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:13:45,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:13:46,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:13:49,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:13:51,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:13:53,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:13:54,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:13:56,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:13:58,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:14:00,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:14:03,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:14:04,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:14:07,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:14:08,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:14:10,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:14:12,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:14:15,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:14:17,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:14:19,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:14:20,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:14:22,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:14:24,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:14:27,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:14:29,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:14:30,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:14:33,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:14:35,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:14:36,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:14:39,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:14:40,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:14:42,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:14:44,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:14:47,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:14:48,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:14:50,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:14:52,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:14:54,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:14:56,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:14:58,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:15:00,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:15:02,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:15:05,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:15:07,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:15:08,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:15:10,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:15:13,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:15:15,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:15:16,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:15:19,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:15:21,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:15:23,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:15:25,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:15:27,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:15:28,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:15:31,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:15:33,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:15:35,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:15:37,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:15:38,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:15:41,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:15:42,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:15:45,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:15:47,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:15:48,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:15:50,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:15:52,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:15:54,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:15:57,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:15:58,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:16:00,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:16:03,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:16:05,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:16:07,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:16:09,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:16:10,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:16:13,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:16:14,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:16:17,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:16:18,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:16:21,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:16:22,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:16:24,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:16:27,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:16:28,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:16:30,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:16:32,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:16:34,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:16:36,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:16:39,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:16:41,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:16:43,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:16:45,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:16:46,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:16:48,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:16:51,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:16:53,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:16:54,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:16:56,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:16:58,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:17:00,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:17:03,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:17:04,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:17:07,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:17:08,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:17:10,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:17:13,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:17:15,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:17:16,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:17:19,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:17:20,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:17:23,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:17:24,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:17:26,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:17:28,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:17:30,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:17:32,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:17:35,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:17:37,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:17:38,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:17:40,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:17:43,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:17:44,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:17:47,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:17:49,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:17:50,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:17:53,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:17:55,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:17:56,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:17:59,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:18:00,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:18:02,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:18:04,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:18:07,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:18:08,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:18:11,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:18:13,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:18:15,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:18:16,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:18:18,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:18:20,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:18:22,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:18:24,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:18:27,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:18:28,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:18:30,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:18:32,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:18:34,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:18:37,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:18:38,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:18:41,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:18:42,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:18:45,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:18:47,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:18:49,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:18:50,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:18:53,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:18:55,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:18:56,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:18:58,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:19:01,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:19:03,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:19:04,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:19:07,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:19:08,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:19:11,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:19:12,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:19:15,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:19:17,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:19:19,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:19:20,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:19:23,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:19:24,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:19:27,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:19:29,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:19:31,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:19:33,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:19:34,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:19:36,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:19:38,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:19:41,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:19:42,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:19:44,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:19:46,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:19:49,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:19:50,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:19:53,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:19:54,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:19:56,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:19:58,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:20:00,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:20:02,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:20:04,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:20:07,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:20:08,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:20:11,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:20:12,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:20:14,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:20:16,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:20:18,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:20:20,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:20:22,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:20:25,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:20:26,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:20:28,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:20:30,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:20:33,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:20:34,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:20:37,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:20:39,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:20:40,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:20:43,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:20:45,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:20:46,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:20:49,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:20:50,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:20:52,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:20:55,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:20:57,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:20:59,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:21:01,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:21:02,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:21:05,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:21:06,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:21:09,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:21:10,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:21:12,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:21:15,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:21:17,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:21:19,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:21:21,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:21:23,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:21:25,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:21:26,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:21:29,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:21:31,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:21:33,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:21:35,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:21:37,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:21:39,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:21:40,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:21:43,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:21:44,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:21:47,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:21:48,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:21:51,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:21:52,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:21:55,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:21:56,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:21:58,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:22:01,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:22:02,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:22:04,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:22:07,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:22:08,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:22:11,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 03:22:13,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:22:15,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:22:17,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:22:19,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:22:20,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:22:22,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:22:25,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:22:27,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 03:22:29,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:22:30,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:22:32,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:22:34,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 03:22:36,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 03:22:38,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 03:22:40,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
